Published Date,Title,IP ID,Link
2000-07-07,Structural Funds: Commission approves decision in principle on Community Support Framework for Ireland for 2000-2006 (Objective 1),ip_00_716,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_716
2000-07-06,Commission sets out policy guidelines for promoting sustainable transport in development,ip_00_723,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_723
2000-07-28,"Commission decides to fund 21 innovative pilot ""Actions for combined transport""",ip_00_886,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_886
2000-07-28,Commission paves way for more efficient water pricing,ip_00_889,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_889
2000-07-27,"Commission adopts rural development programs for Austria, Finland, Italy and Sweden for 2000-2006",ip_00_875,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_875
2000-07-26,Commission launches consultation on environmental issues of PVC,ip_00_838,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_838
2000-07-26,Structural Funds:  Commission approves principles of Community support framework for Spanish Objective 1 areas for period 2000-06,ip_00_862,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_862
2000-07-26,"Commission clears merger of agrochemical businesses of AstraZeneca and Novartis, subject to substantial divestitures.",ip_00_844,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_844
2000-07-24,Instrument for Structural Policies for Pre-Accession (ISPA) : approval of 18 environment and transport projects in candidate countries,ip_00_820,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_820
2000-07-17,Structural Funds : Commission approves the single programming document for the Highlands & Islands Special Transitional Objective 1 programme in the UK,ip_00_793,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_793
2000-07-12,Commission uses injunction to obtain details of aid to Italian ports,ip_00_770,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_770
2000-07-07,One Billion Euro for Debt Relief: Poul Nielson signs the European Union contribution to the Enhanced HIPC Initiative,ip_00_729,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_729
2000-08-30,Structural Funds in Italy (Objective 1): the Commission approves seven regional and multi-regional operational programmes for local development and research,ip_00_956,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_956
2000-08-31,"Structural Funds: Commission approves new operational programme on ""accessibility and transport"" under Portugal's CSF for 2000-06",ip_00_958,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_958
2000-08-01,Structural Funds: Commission approves Mecklenburg-Western Pomerania's operational programme under Objective 1 for the 2000-06 programming period,ip_00_902,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_902
2000-09-29,Commission proposes European Strategy for Integrated Coastal Zone Management,ip_00_1080,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1080
2000-09-29,"Structural Funds: Commission agrees  747 million education, training and employment package for Sweden",ip_00_1084,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1084
2000-09-27,The Commission adopts its Communication on Structural Indicators,ip_00_1066,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1066
2000-09-26,Commission starts research for super-economical car,ip_00_1060,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1060
2000-09-20,Commission calls for integration of environmental issues in EU economic policy,ip_00_1029,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1029
2000-09-14,"Rural development programmes for Poland, Hungary, Bulgaria, the Czech Republic, Latvia and Slovenia endorsed",ip_00_1009,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1009
2000-09-28,European Commission support for administrative reform in Yemen,ip_00_1075,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1075
2000-09-22,Instrument for Structural Policies for Pre-Accession (ISPA) : first visit of Commissioner Barnier in Poland,ip_00_1045,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1045
2000-09-12,The European Union announces European Chair of the EU-US Biotechnology Consultative Forum,ip_00_994,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_994
2000-10-11,Institutions for occupational retirement provision: Commission proposes directive,ip_00_1141,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1141
2000-10-02,Structural Funds : the Commission approves the Single Programming Document for Objective 2 regions in Denmark in the period 2000-2006.,ip_00_1097,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1097
2000-10-31,Structural Funds - Objective 2: the Commission approves the programming documents (SPDs) for Austria for 2000-06,ip_00_1249,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1249
2000-10-26,Structural Funds: the Commission has approved the single programming document for the Objective 1 region of Nord-Pas-de-Calais (France) for 2000-06,ip_00_1217,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1217
2000-10-25,"Rural development programmes for Estonia, Lithuania and Slovakia endorsed",ip_00_1211,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1211
2000-10-18,The Commission reviews strategy and calls for actions to stimulate development of risk capital in Europe,ip_00_1180,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1180
2000-10-18,Structural Funds: signing of the Community support framework for the regions of Spain under Objective 1 (2000-06),ip_00_1185,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1185
2000-10-17,Progress in fisheries talks with Morocco: Fischler launches negotiations,ip_00_1173,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1173
2000-10-11,Sustainable pensions : Commission launches plan to modernise pensions in Europe.,ip_00_1143,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1143
2000-10-10,2000 Report on the forest condition in Europe,ip_00_1138,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1138
2000-10-04,Oil supplies: the Commission defines a strategy for the European Union,ip_00_1115,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1115
2000-11-30,The Commission proposes measures to promote sustainable development in the outermost regions,ip_00_1371,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1371
2000-11-30,Commission approves  750 m package of support for UK regions,ip_00_1390,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1390
2000-11-30,The Commission adopts a   150 million adjustment facility to support economic reforms in Turkey,ip_00_1386,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1386
2000-11-29,The Commission launches an overall debate on a future european energy strategy with a Green Paper on the energy supply security,ip_00_1368,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1368
2000-11-22,Commissioner Solbes presents the Autumn 2000 EU Economic Forecasts (2000-2002),ip_00_1333,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1333
2000-11-22,Euro 150 million Rural development programme for Romania endorsed,ip_00_1343,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1343
2000-11-22,Commissioner Solbes presents economic forecasts for the candidate countries (2000-2002),ip_00_1334,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1334
2000-11-14,Joint European Commission/The World Bank press release :,ip_00_1294,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1294
2000-11-13,The European Commission draws on UNIDO to support the Western African Monetary and Economic Union,ip_00_1288,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1288
2000-11-10,Pascal Lamy travels to Gabon to underline EU Support for African Countries in the World Trading System,ip_00_1282,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1282
2000-11-06,Structural Funds (INTERREG IIIC) - Commission adopts a Communication on the implementation of interregional co-operation projects,ip_00_1257,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1257
2000-11-29,"Commissioner Solbes presents ""EU economy: 2000 Review""",ip_00_1367,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1367
2000-11-15,Commission assesses the updated Stability Programme of Germany (2000-2004),ip_00_1295,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1295
2000-11-15,Commission assesses the updated Stability Programme of Finland (2000-2004),ip_00_1298,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1298
2000-11-15,Commission assesses the updated Stability Programme of the Netherlands (2000-2004),ip_00_1297,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1297
2000-11-30,EU Commissioners Pascal Lamy and Franz Fischler go extra mile in attempt to reach amicable solution to swordfish dispute with Chile,ip_00_1389,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1389
2000-11-21,FISCHLER welcomes adoption of WTO farm negotiation proposal,ip_00_1331,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1331
2000-11-08,The Commission adopts a Communication on fisheries and poverty reduction,ip_00_1271,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1271
2000-12-21,Commission calls on Member States to improve quality and sustainability of their public finances,ip_00_1537,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1537
2000-12-11,Pharmaceuticals: Liikanen meets key stakeholders for a hard look at competitiveness of EU pharmaceutical industry,ip_00_1437,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1437
2000-12-05,The Commission presents the European Awards for the Environment 2000,ip_00_1410,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1410
2000-12-14,Commission approves  10 billion development programme for Thüringen,ip_00_1470,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1470
2000-12-11,Central European candidates: 134 million euro SME Finance Facility signed,ip_00_1436,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1436
2000-12-11,Commission approves  10 billion aid for Saxony,ip_00_1443,https://ec.europa.eu/commission/presscorner/detail/en/ip_00_1443
2001-01-24,Commission assesses the updated Austrian stability programme (2000-2004),ip_01_98,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_98
2001-01-24,Commission assesses updated United Kingdom Convergence Programme (2000-2005),ip_01_99,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_99
2001-01-23,Structural funds - Commission approves  970 million support for the region of North Rhein-Westphalia,ip_01_85,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_85
2001-01-23,Structural funds - Commission approves  734 million support for the region of Niedersachsen,ip_01_86,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_86
2001-01-12,Commission agrees 401 m Cohesion Fund package for Ireland,ip_01_44,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_44
2001-01-11,Commission approves EUR 675.9 million programme for Upper Normandy (France),ip_01_24,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_24
2001-01-11,Commission approves EUR 433 million in assistance for the Franche-Comté Region (France),ip_01_21,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_21
2001-01-11,"Commission approves EUR 1,338.1 million programme of assistance for Provence-Alpes-Côte d'Azur (France)",ip_01_19,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_19
2001-01-11,Commission approves EUR 1 276 million assistance package for Nord-Pas-de-Calais (France),ip_01_13,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_13
2001-01-11,Commission adopts a decision in principle on an aid programme worth EUR 868.7 million for the Burgundy Region (France),ip_01_11,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_11
2001-01-11,"Commission approves EUR 1,583.8 million in assistance for the Rhône-Alps Region (France)",ip_01_10,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_10
2001-01-11,Commission approves EUR 1 411.3 million in assistance for Brittany (France),ip_01_25,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_25
2001-01-11,Commission approves EUR 786 million in assistance for the Lower Normandy Region (France),ip_01_26,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_26
2001-01-11,Commission approves EUR 339.6 million assistance package for Alsace (France),ip_01_27,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_27
2001-01-11,"Commission approves EUR 1,493.2 million in assistance for the Auvergne Region of France",ip_01_8,https://ec.europa.eu/commission/presscorner/detail/en/ip_01_8
